DLL Page Link,DLL Identifier,Record title,DLL Author,DLL Contributor,DLL Work Reference,Publisher,Place of Publication,Date,Source,Repository Source,rights,rights,Type,Format
https://catalog.digitallatin.org/dll-item-record/IR1224,IR1224,Grani Liciniani quae supersunt,Granius Licinianus,"Flemisch, Michael, 1873-",Annales,B.G. Teubner,Leipzig,1904,https://catalog.hathitrust.org/Record/100458921,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1116,IR1116,Cornelii Taciti libri qui supersunt,"Tacitus, Cornelius","Halm, Karl, 1809-1882",Annales,B.G. Teubner,Leipzig,1909,https://catalog.hathitrust.org/Record/102068044,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR36,IR36,"Cornelius Tacitus exacta cura recognitus, et emendatus: copiosus index rerum, locorum, et personarum, de quibus in his libris agitur","Tacitus, Cornelius","Torresanus, Andreas, de Asula, 1451-1529 ",Annales;De Origine et Situ Germanorum;De Vita Iulii Agricolae,in aedibus haeredum Aldi Manutii ... et Andreae Asulani soceri,Venetiis,1534,https://catalog.hathitrust.org/Record/009305569,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1117,IR1117,P. Cornelius Tacitus: Annalen in Auswahl und der Bataveraufstand unter Civilis,"Tacitus, Cornelius","Stegmann, Carl",Annales;Historiae,B.G. Teubner,Leipzig,1897,https://catalog.hathitrust.org/Record/007968882,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1112,IR1112,Cornelii Taciti libri qui supersunt,"Tacitus, Cornelius","Halm, Karl, 1809-1882",Annales;Historiae;De Origine et Situ Germanorum;De Vita Iulii Agricolae;Dialogus de Oratoribus,B.G. Teubner,Leipzig,1876,https://catalog.hathitrust.org/Record/001810060,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1113,IR1113,Cornelii Taciti libri qui supersunt,"Tacitus, Cornelius","Halm, Karl, 1809-1882",Annales;Historiae;De Origine et Situ Germanorum;De Vita Iulii Agricolae;Dialogus de Oratoribus,B.G. Teubner,Leipzig,1877,https://catalog.hathitrust.org/Record/001810056,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1114,IR1114,Cornelii Taciti libri qui supersunt,"Tacitus, Cornelius","Halm, Karl, 1809-1882",Annales;Historiae;De Origine et Situ Germanorum;De Vita Iulii Agricolae;Dialogus de Oratoribus,B.G. Teubner,Leipzig,1883,https://catalog.hathitrust.org/Record/001810061,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1118,IR1118,Cornelii Taciti: Opera quae supersunt,"Tacitus, Cornelius","Halm, Karl, 1809-1882",Annales;Historiae;De Origine et Situ Germanorum;De Vita Iulii Agricolae;Dialogus de Oratoribus,B.G. Teubner,Leipzig,1852,https://catalog.hathitrust.org/Record/011536992,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1119,IR1119,Cornelii Taciti: Opera quae supersunt,"Tacitus, Cornelius","Halm, Karl, 1809-1882",Annales;Historiae;De Origine et Situ Germanorum;De Vita Iulii Agricolae;Dialogus de Oratoribus,B.G. Teubner,Leipzig,1856,https://catalog.hathitrust.org/Record/011554287,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1120,IR1120,Cornelii Taciti libri qui supersunt,"Tacitus, Cornelius","Halm, Karl, 1809-1882",Annales;Historiae;De Origine et Situ Germanorum;De Vita Iulii Agricolae;Dialogus de Oratoribus,B.G. Teubner,Leipzig,1884,https://catalog.hathitrust.org/Record/008418499,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1121,IR1121,Cornelii Taciti libri qui supersunt,"Tacitus, Cornelius","Halm, Karl, 1809-1882",Annales;Historiae;De Origine et Situ Germanorum;De Vita Iulii Agricolae;Dialogus de Oratoribus,B.G. Teubner,Leipzig,1905,https://catalog.hathitrust.org/Record/011595831,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1122,IR1122,Corneli Taciti libri qui supersunt,"Tacitus, Cornelius","Halm, Karl, 1809-1882",Annales;Historiae;De Origine et Situ Germanorum;De Vita Iulii Agricolae;Dialogus de Oratoribus,B.G. Teubner,Leipzig,1911,https://catalog.hathitrust.org/Record/007969054,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1189,IR1189,L. Annaei Senecae opera quae supersunt,"Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.;Pseudo-Seneca","Haase, Friedrich, 1808-1867",Apocolocyntosis;Fragmenta;Epistulae ad Paulum;Epigrammata super exilio,B.G. Teubner,Leipzig,1902,https://catalog.hathitrust.org/Record/006792467,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR789,IR789,Apulei Platonici Madaurensis Pro se de magia liber (Apologia),Apuleius,"Helm, Rudolf Wilhelm Oskar, 1872-1966",Apologia,B.G. Teubner,Leipzig,1905,https://catalog.hathitrust.org/Record/100684885,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR584,IR584,"L. ApuleI ... Apologia, recognita, & nonnullis notis, ac obseruationibus illustrata a Ionne Pricæo Anglo-Britanno. Accesserunt antiquitatum fragmenta quædam æri incisa",Apuleius,,Apologia,"Apud Simonem Fevrier, ad primam Columnam Magnae Aulae Palatij",Parisiis,1635,https://archive.org/details/bub_gb_VVJ0gz0rzvUC,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR569,IR569,"L. Apulei Madaurensis ... Apologia. Isaacus Casaubonus recensuit, Graeca suppleuit, & Castigationum libellum adiecit. Ad virum illustrem Iosephum Scaligerum",Apuleius,"Casaubon, Isaac, 1559-1614",Apologia,ex typographo Hieronymi Comelini,s.l.,1594,https://archive.org/details/ita-bnc-mag-00000640-001,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR790,IR790,Apulei opera quae supersunt ,Apuleius,"Helm, Rudolf, 1874-1964",Apologia;De Deo Socratis;De Mundo;De Platone et Eius Dogmate;Florida;Metamorphoses;Peri hermeneias (De interpretatione),B.G. Teubner,Leipzig,1912,https://catalog.hathitrust.org/Record/007027466,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR791,IR791,Apulei opera quae supersunt ,Apuleius,"Thomas, Paul, 1852-1937, Helm, Rudolf Wilhelm Oskar, 1872-1966",Apologia;De Deo Socratis;De Mundo;De Platone et Eius Dogmate;Florida;Metamorphoses;Peri hermeneias (De interpretatione),B.G. Teubner,Leipzig,1910,https://catalog.hathitrust.org/Record/100108983,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR792,IR792,"Lucii Apulei Madaurensis Apologia, sive De magia liber et Florida",Apuleius,"Vliet, Joannes van der, 1847-1902",Apologia;Florida,B.G. Teubner,Leipzig,1900,https://catalog.hathitrust.org/Record/001724802,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR793,IR793,"Lucii Apulei Madaurensis Apologia, sive De magia liber et Florida",Apuleius,"Vliet, Joannes van der, 1847-1902",Apologia;Florida,B.G. Teubner,Leipzig,1900,https://catalog.hathitrust.org/Record/011589230,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR794,IR794,"Lucii Apulei Madaurensis Apologia, sive, De magia liber, et Florida",Apuleius,"Vliet, Joannes van der, 1847-1902",Apologia;Florida;Apologia,B.G. Teubner,Leipzig,1900,https://catalog.hathitrust.org/Record/100684828,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR795,IR795,Apulei opera quae supersunt ,Apuleius,"Thomas, Paul, 1852-1937, Helm, Rudolf Wilhelm Oskar, 1872-1966",Apologia;Metamorphoses,B.G. Teubner,Leipzig,1908,https://catalog.hathitrust.org/Record/010882471,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1299,IR1299,Germanici Caesaris Aratea,"Aratus, Solensis;Germanicus Caesar","Breysig, Alfred August Bernhard, 1831-1901",Aratea;Epigrammata;Fragmenta Aratea,B.G. Teubner,Leipzig,1899,https://catalog.hathitrust.org/Record/006792420,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1298,IR1298,Rufi Festi Avieni,"Aratus, Solensis;Avienus, Rufius Festus","Breysig, Alfred August Bernhard, 1831-1901",Arati 'Phaenomena' uersa atque retractata,B.G. Teubner,Leipzig,1882,https://catalog.hathitrust.org/Record/007027340,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1067,IR1067,Rufi Festi Avieni Aratea,"Avienus, Rufius Festus;Aratus, Solensis","Breysig, Alfred August Bernhard, 1831-1901",Arati 'Phaenomena' uersa atque retractata,B.G. Teubner,Leipzig,1882,https://catalog.hathitrust.org/Record/002440266,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1149,IR1149,C. Valeri Flacci Setini Balbi Argonauticon libri octo,"Valerius Flaccus, Gaius","Baehrens, Emil, 1848-1888",Argonautica,B.G. Teubner,Leipzig,1875,https://catalog.hathitrust.org/Record/011665081,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1150,IR1150,C. Valeri Flacci Setini Balbi Argonauticon libri octo,"Valerius Flaccus, Gaius","Kramer, Otto, 1887-",Argonautica,B.G. Teubner,Leipzig,1913,https://catalog.hathitrust.org/Record/012467715,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR45,IR45,C. Valerii Flacci Argonautica. Io. Baptistae Pij carmen ex quarto Argonauticon Apollonij. Orphei Argonautica innominato interprete.,"Valerius Flaccus, Gaius","Torresanus, Andreas, de Asula, 1451-1529 ",Argonautica,In aedibus Aldi et Andreae Asulani soceri,Venetiis,1523,https://archive.org/details/ita-bnc-ald-00000821-001,Internet Archive,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR41,IR41,"Q. Horatius Flaccus, ex fide atque auctoritate decem librorum manuscriptorum, Opera",Horace,"Manuzio, Paolo, 1512-1574, Bruto, Giovanni Michele, approximately 1515-1594",Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi;Sermones,"apud Paulum Manutium, Aldi F.",Venetiis,1566,https://catalog.hathitrust.org/Record/009320597,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1283,IR1283,"Pelagonii artis veterinariae quae extant recensuit, praefatus",Pelagonius,"Ihm, Max, 1863-1909",Ars ueterinaria,B.G. Teubner,Leipzig,1892,https://catalog.hathitrust.org/Record/100462335,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1284,IR1284,Pelagonii artis veterinariae quae extant recensuit,Pelagonius,"Ihm, Max, 1863-1909",Ars ueterinaria,B.G. Teubner,Leipzig,1892,https://catalog.hathitrust.org/Record/008910816,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1285,IR1285,"Pelagonii artis veterinariae quae extant recensuit, praefatus",Pelagonius,"Ihm, Max, 1863-1909",Ars ueterinaria,B.G. Teubner,Leipzig,1892,https://catalog.hathitrust.org/Record/012445047,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1286,IR1286,Pelagonii artis veterinariae quae extant recensuit,Pelagonius,"Ihm, Max, 1863-1909",Ars ueterinaria,B.G. Teubner,Leipzig,1892,https://catalog.hathitrust.org/Record/100387951,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1028,IR1028,Aulularia,"Plautus, Titus Maccius","Schöll, Fritz, 1850-1919, Goetz, Georg, 1849-1932",Aulularia,B.G. Teubner,Leipzig,1893,https://catalog.hathitrust.org/Record/002932169,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1287,IR1287,"Aulularia, sive Querolus,Theodosiani aevi comoedia Rutilio dedicata",Querolus,"Peiper, Rudolf, 1834-1898",Aulularia ,B.G. Teubner,Leipzig,1875,https://catalog.hathitrust.org/Record/009774580,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1288,IR1288,"Aulularia, sive Querolus,Theodosiani aevi comoedia Rutilio dedicata",Querolus,"Peiper, Rudolf, 1834-1898",Aulularia ,B.G. Teubner,Leipzig,1875,https://catalog.hathitrust.org/Record/001182029,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1199,IR1199,C. Asini Polionis De bello africo commentarius,"Caesar, Julius;Pollio, Gaius Asinius","Miodoński, Adam Stefan, 1861-1913, Wölfflin, Eduard von, 1831-1908",Bellum Africum (dub.),B.G. Teubner,Leipzig,1839,https://catalog.hathitrust.org/Record/001724933,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1192,IR1192,C. Iuli Caesaris Commentarii de bello civili,"Caesar, Julius","Dinter, Bernard",Bellum Civile,B.G. Teubner,Leipzig,1886,https://catalog.hathitrust.org/Record/100480906,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR873,IR873,M. Annaei Lucani Belli civilis libri decem tertium,Lucan,"Hosius, Carl, 1866-1937",Bellum Civile,B.G. Teubner,Leipzig,1913,https://catalog.hathitrust.org/Record/007964555,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR874,IR874,M. Annaei Lucani Belli civilis libri decem,Lucan,"Hosius, Carl, 1866-1937",Bellum Civile,B.G. Teubner,Leipzig,1913,https://catalog.hathitrust.org/Record/100027658,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR834,IR834,Eutropii Breviarium historiae romanae,"Eutropius, active 4th century","Dietsch, Heinrich Rudolf, 1814-1875, Baumgarten-Crusius, Detlev Carl Wilhelm, 1786-1845",Breuiarium ab urbe condita,B.G. Teubner,Leipzig,1850,https://catalog.hathitrust.org/Record/011606359,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR835,IR835,Eutropii Breviarium historiae romanae,"Eutropius, active 4th century","Dietsch, Heinrich Rudolf, 1814-1875, Baumgarten-Crusius, Detlev Carl Wilhelm, 1786-1845",Breuiarium ab urbe condita,B.G. Teubner,Leipzig,1865,https://catalog.hathitrust.org/Record/100676168,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR836,IR836,Eutropii Breviarium ad urbe condita,"Eutropius, active 4th century",,Breuiarium ab urbe condita,B.G. Teubner,Leipzig,1887,https://catalog.hathitrust.org/Record/008905026,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR837,IR837,Eutropii Breviarium ad urbe condita,"Eutropius, active 4th century","Rühl, Franz, 1845-1916",Breuiarium ab urbe condita,B.G. Teubner,Leipzig,1897,https://catalog.hathitrust.org/Record/011742710,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR838,IR838,Eutropii Breviarium historiae romanae,"Eutropius, active 4th century","Dietsch, Heinrich Rudolf, 1814-1875, Hultsch, Fridericus (Friedrich Otto), 1833-1906",Breuiarium ab urbe condita,B.G. Teubner,Leipzig,1877,https://catalog.hathitrust.org/Record/001808486,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR839,IR839,Eutropii Breviarium historiae romanae,"Eutropius, active 4th century","Dietsch, Heinrich Rudolf, 1814-1875, Baumgarten-Crusius, Detlev Carl Wilhelm, 1786-1845",Breuiarium ab urbe condita,B.G. Teubner,Leipzig,1857,https://catalog.hathitrust.org/Record/011605184,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR840,IR840,Eutropii Breviarium ad urbe condita,"Eutropius, active 4th century","Rühl, Franz, 1845-1916",Breuiarium ab urbe condita,B.G. Teubner,Leipzig,1919,https://catalog.hathitrust.org/Record/100639183,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR818,IR818,Commodiani Carmina,Commodianus,"Ludwig, Ernst, 1845-1912",Carmen Apologeticum;Instructiones,B.G. Teubner,Leipzig,1878,https://catalog.hathitrust.org/Record/006759914,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR819,IR819,Commodiani Carmina,Commodianus,"Ludwig, Ernst, 1845-1912",Carmen Apologeticum;Instructiones,B.G. Teubner,Leipzig,1877,https://catalog.hathitrust.org/Record/100737798,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR841,IR841,Q. Valerii Catulli Carmina,"Catullus, Gaius Valerius","Müller, Lucian, 1836-1898",Carmina,B.G. Teubner,Leipzig,1891,https://catalog.hathitrust.org/Record/011725343,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR842,IR842,Catulli Veronensis liber,"Catullus, Gaius Valerius","Baehrens, Emil, 1848-1888",Carmina;Carminum fragmenta,B.G. Teubner,Leipzig,1893,https://catalog.hathitrust.org/Record/100853137,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR843,IR843,Q. Valerii Catulli Carmina,"Catullus, Gaius Valerius","Müller, Lucian, 1836-1898",Carmina;Carminum fragmenta,B.G. Teubner,Leipzig,1891,https://catalog.hathitrust.org/Record/001725173,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR844,IR844,Q. Valerii Catulli Carmina,"Catullus, Gaius Valerius","Müller, Lucian, 1836-1898",Carmina;Carminum fragmenta,B.G. Teubner,Leipzig,1903,https://catalog.hathitrust.org/Record/011223328,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR845,IR845,Q. Valerii Catulli Carmina,"Catullus, Gaius Valerius","Müller, Lucian, 1836-1898",Carmina;Carminum fragmenta,B.G. Teubner,Leipzig,1885,https://catalog.hathitrust.org/Record/001725172,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR846,IR846,Q. Valerii Catvlli Carmina,"Catullus, Gaius Valerius","Müller, Lucian, 1836-1898",Carmina;Carminum fragmenta,B.G. Teubner,Leipzig,1891,https://catalog.hathitrust.org/Record/100662288,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR847,IR847,Q. Valerii Catulli Liber,"Catullus, Gaius Valerius","Rossbach, August, 1823-1898",Carmina;Carminum fragmenta,B.G. Teubner,Leipzig,1860,https://catalog.hathitrust.org/Record/009774993,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR851,IR851,"Catulli, Tibulli, Propertii Carmina. Accedunt Laevii, Calvi, Cinnae, aliorum reliquiae et Priapea.","Catullus, Gaius Valerius;Laevius;Cinna, C. Helvius;Bibaculus, M. Furius (Marcus Furius);Matius, Cn.;Cornificius, Q. (Quintus);Ticidas;Memmius, C., -100 B.C.;Hortensius Hortalus, Q. (Quintus);Tibullus;Propertius, Sextus","Müller, Lucian, 1836-1898","Carmina;Carminum fragmenta;Carmina;Carmina;Carmina;Carmina;Carmina, fragmenta;Carmina;Carminum fragmenta;Carmina;Priapea;Elegiae;Carmina Tibulliana (dub.);Elegiae",B.G. Teubner,Leipzig,1870,https://catalog.hathitrust.org/Record/011531194,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR848,IR848,"Catulli Tibulli, Propertii Carmina. Accedunt Laevii, Calvi, Cinnae, aliorum reliquiae et Priapea","Catullus, Gaius Valerius;Cinna, C. Helvius;Calvus, C. Licinius Macer;Laevius;Propertius, Sextus;Tibullus","Müller, Lucian, 1836-1898",Carmina;Carminum fragmenta;Carmina;Carmina;Carmina;Priapea;Elegiae;Carmina Tibulliana (dub.);Elegiae,B.G. Teubner,Leipzig,1904,https://catalog.hathitrust.org/Record/100583842,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR849,IR849,"Catulli Tibulli, Propertii Carmina. Accedunt Laevii, Calvi, Cinnae, aliorum reliquiae et Priapea","Catullus, Gaius Valerius;Cinna, C. Helvius;Calvus, C. Licinius Macer;Laevius;Propertius, Sextus;Tibullus","Müller, Lucian, 1836-1898",Carmina;Carminum fragmenta;Carmina;Carmina;Carmina;Priapea;Elegiae;Carmina Tibulliana (dub.);Elegiae,B.G. Teubner,Leipzig,1892,https://catalog.hathitrust.org/Record/100323398,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR850,IR850,"Catulli Tibulli, Propertii Carmina. Accedunt Laevii, Calvi, Cinnae, aliorum reliquiae et Priapea","Catullus, Gaius Valerius;Cinna, C. Helvius;Calvus, C. Licinius Macer;Laevius;Propertius, Sextus;Tibullus","Müller, Lucian, 1836-1898",Carmina;Carminum fragmenta;Carmina;Carmina;Carmina;Priapea;Elegiae;Carmina Tibulliana (dub.);Elegiae,B.G. Teubner,Leipzig,1885,https://catalog.hathitrust.org/Record/012467713,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR10,IR10,"Catullus, et in eum commentarius M. Antonii Mureti, ab eodem correcti, & scholiis illustrati, Tibullus et Propertius.","Catullus, Gaius Valerius;Tibullus;Propertius, Sextus","Manuzio, Paolo, 1512-1574, Muret, Marc-Antoine, 1526-1585",Carmina;Elegiae;Elegiae,"apud Paulum Manutium, Aldi F.",Venetiis,1558,https://catalog.hathitrust.org/Record/009333215,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1070,IR1070,C. Sallusti Crispi Catilina et Iugurtha,Sallust,"Dietsch, Heinrich Rudolf, 1814-1875",Catilinae Coniuratio;Bellum Iugurthinum,B.G. Teubner,Leipzig,1854,https://catalog.hathitrust.org/Record/009779752,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1078,IR1078,"C. Sallusti Crispi Catilina, Iugurtha, ex Historiis orationes et epistulae",Sallust,"Eussner, Adam, 1844-",Catilinae Coniuratio;Bellum Iugurthinum;Historiae,B.G. Teubner,Leipzig,1897,https://catalog.hathitrust.org/Record/011665752,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1079,IR1079,"C. Sallusti Crispi Catilina, Iugurtha, orationes et epistulae excerptae de Historiis",Sallust,"Ahlberg, Axel W. (Axel Wilhelm), 1874-1951",Catilinae Coniuratio;Bellum Iugurthinum;Historiae,B.G. Teubner,Leipzig,1919,https://catalog.hathitrust.org/Record/100455105,HathiTrust,Public Domain,Public Domain,,PDF
