DLL Page Link,DLL Identifier,Record title,Creator,Source Edition,Source,Publisher,Repository Source,Access Date,rights,DLL Author,DLL Work Reference
https://catalog.digitallatin.org/dll-web-page/WP2832,WP2832,De metris Horatii,Bassus Caesius (ps.),"Caesii Bassi De metris et Atilii Fortunatiani De metris Horatianis, a c. di G. Morelli, Hildesheim 2011-2012 (Collectanea Grammatica Latina 11), vol.1, pp. 103-106 Grammatici Latini, VI. Scriptores artis metricae. Marius Victorinus, Maximus Victorinus, Caesius Bassus etc., ex recensione H. Keilii, Hildesheim 1961, 305-306 (reprografischer Nachdruck der Ausgabe Leipzig 1874)",http://digiliblt.lett.unipmn.it/opera.php?id=%3F%3F%3F%3F%3F,,digilibLT,2017-10-24,Public Domain,Caesius Bassus,De metris Horatii (dub.)
https://catalog.digitallatin.org/dll-web-page/WP2819,WP2819,Epistula ad Optatianum Porfyrium,Constantinus (Imperator Constantinus Magnus),"Publilii Optatiani Porfyrii, Carmina, I: textus; adiectio indice uerborum; recensuit Iohannes Polara, Torino 1973, 4-6, (Corpus scriptorum Latinorum Paravianum)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000105,,digilibLT,2017-10-24,Public Domain,"Constantine I, Emperor of Rome",Epistula ad Porfyrium
https://catalog.digitallatin.org/dll-web-page/WP2829,WP2829,De uerborum significatu (codex Farnesianus),"Festus, Sextus Pompeius","Sexti Pompei Festi De verborum significatu quae supersunt cum Pauli Epitome, Thewrewkianis copiis usus edidit Wallace M. Lindsay., Stutgardiae et Lipsiae 1997 (1913) (Bibliotheca Scriptorum Graecorum et Romanorum Teubneriana)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000184,,digilibLT,2017-10-24,Public Domain,"Festus, Sextus Pompeius",De Verborum Significatione
https://catalog.digitallatin.org/dll-web-page/WP2848,WP2848,In Statii Thebaida commentum,Lactantius Placidus,"Lactantii Placidi In Statii Thebaida commentum. Volumen I. Anonymi In Statii Achilleida commentum. Fulgentii ut fingitur Planciadis Super Thebaiden commentariolum, recensuit R. D. Sweeney, Stutgardiae et Lipsiae 1997 (Bibliotheca Scriptorum Graecorum et Romanorum Teubneriana)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000323,,digilibLT,2017-10-24,Public Domain,Lactantius Placidus,In Statii Thebaida Commentum
https://catalog.digitallatin.org/dll-web-page/WP2826,WP2826,De siluestribus arboribus fragmentum,Oppius,"(Oppius quidam, qui scripsit de silvestribus arboribus librum, fragmenta servata apud Macr Sat. III 18, 7), Scriptorum Romanorum De re rustica Reliquiae, collegit, recensuit F. Speranza, I, editions a, MCMLXXI prolatae impressio altera correctior, Messina 1974, 70-72 Cfr. Macrobii Ambrosii Theodosii, Saturnalia, recognovit brevique adnotatione critica instruxit R. A. Kaster, Oxford 2011",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000377,,digilibLT,2017-10-24,Public Domain,"Oppius, C. ",De Silvestribus Arboribus
https://catalog.digitallatin.org/dll-web-page/WP2836,WP2836,De orthographia,Vellius Longus,"Velii Longi de orthographia, a c. di M. Di Napoli, Hildesheim 2011 (Collectanea Grammatica Latina 8) Grammatici Latini, VII. Scriptores de orthographia. Terentius Scaurus, Vellius Longus etc., ex recensione H. Keilii, Hildesheim 1961, 46-81 (reprografischer Nachdruck der Ausgabe Leipzig 1880)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000545,,digilibLT,2017-10-24,Public Domain,Velius Longus,De Orthographia
https://catalog.digitallatin.org/dll-web-page/WP2843,WP2843,De ratione metrorum,Maxim(ian)us Victorinus,"[Maximi Victorini] Commentarium de ratione metrorum, con cinque trattati inediti sulla prosodia delle sillabe finali. Introduzione, testo critico, traduzione e commento a cura di D. Corazza, Weidmann, Hildesheim 2011 (Collectanea Grammatica Latina 10) Grammatici Latini, VI. Scriptores artis metricae. Marius Victorinus, Maximus Victorinus, Caesius Bassus etc., ex recensione H. Keilii, Hildesheim 1961, 216-228 (reprografischer Nachdruck der Ausgabe Leipzig 1874)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000357,,digilibLT,2017-10-24,Public Domain,Maximus Victorinus,De ratione metrorum commentarius
https://catalog.digitallatin.org/dll-web-page/WP2811,WP2811,Panegyricus dictus Constantino imperatori (Romae a. 321 p. Chr.),Nazarius,Cfr. Panegyrici Latini,http://digiliblt.lett.unipmn.it/opera.php?id=DLT000388,,digilibLT,2017-10-24,Public Domain,Nazarius (Panegyrist),Panegyricus Constantino Augusto Dictus
https://catalog.digitallatin.org/dll-web-page/WP2840,WP2840,Medicinae ex holeribus et pomis,Gargilius Martialis,"Gargilius Martialis, Les remèdes tirés des légumes et des fruits, texte établi, traduit et commenté par B. Maire, Paris 2002 (Collection des Universités de France)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000231,,digilibLT,2017-10-24,Public Domain,"Gargilius Martialis, Quintus",Medicinae ex oleribus et pomis
https://catalog.digitallatin.org/dll-web-page/WP2808,WP2808,De uiris illustribus urbis Romae,Aurelius Victor (Ps.),"Sexti Aureli Victoris, Liber de Caesaribus. Praecedunt Origo gentis Romanae et Liber de uiris ilustribus urbis Romae, subsequitur Epitome de Caesaribus, recensuit Fr. Pichlmayr, editio stereotypa correctior editionis primae addenda et corrigenda iterum collegit et adiecit R. Gruendel, Leipzig 1970, 25-74 (I ed. 1911) (Bibliotheca Scriptorum Graecorum et Romanorum Teubneriana)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000031,,digilibLT,2017-10-24,Public Domain,"Victor, Sextus Aurelius",De viris illustribus
https://catalog.digitallatin.org/dll-web-page/WP2837,WP2837,Ars (siue de nomine et uerbo),Phocas,"Phocas, Ars de nomine et uerbo, ed. F. Casaceli, Napoli 1974 Cfr. GL V 410-439 Grammatici Latini, V. Artium Scriptores minores. Cledonius Pompeius Iulianus etc., ex recensione H. Keilii, Hildesheim 1961, 410-439 (reprografischer Nachdruck der Ausgabe, Leipzig 1868)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000408,,digilibLT,2017-10-24,Public Domain,Phocas,Ars de nomine et verbo
https://catalog.digitallatin.org/dll-web-page/WP2846,WP2846,Vita Vergilii (Phocas),Phocas,"Vitae Vergilianae antiquae, recc. G. Brugnoli et F. Stok, Romae 1997, pp. 15-16",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000561,,digilibLT,2017-10-24,Public Domain,Phocas,Carmen de vita Vergilii
https://catalog.digitallatin.org/dll-web-page/WP2805,WP2805,De aspiratione liber,Phocas (Ps.),"C. Jeudi, La tradition manuscrite du De aspiratione attribué au grammairien Phocas, in Hommages à André Boutémy, Bruxelles 1976, pp. 197-215 (ed. pp. 212-215) Grammatici Latini, V. Artium Scriptores minores. Cledonius Pompeius Iulianus etc., ex recensione H. Keilii, Hildesheim 1961, 439-441 (reprografischer Nachdruck der Ausgabe, Leipzig 1868)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000409,,digilibLT,2017-10-24,Public Domain,Phocas,De Aspiratione
https://catalog.digitallatin.org/dll-web-page/WP2844,WP2844,De centum metris,Seruius,"Marii Servi Honorati Centimeter, a c. di M. Elice, Hildesheim 2013 (CGL 9) Marii Servii Honorati grammatici De centum metris, a cura di G. Soraci, L'Aquila 1988 (Collana di Aternus, 2) Cfr. GL IV 456-467 Grammatici Latini, IV. Probi Donati Seruii qui feruntur de Arte grammatica libri, ex recensione H. Keilii, Notarum Laterculi, ex recensione Th. Mommseni, Hildesheim 1961, 456-467 (reprografischer Nachdruck der Ausgabe Leipzig 1864)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000470,,digilibLT,2017-10-24,Public Domain,"Servius, active 4th century",De Centum Metris
https://catalog.digitallatin.org/dll-web-page/WP2812,WP2812,[Scripta grammatica]: De metris Horatii,Seruius,"Grammatici Latini, IV. Probi Donati Seruii qui feruntur de Arte grammatica libri, ex recensione H. Keilii, Notarum Laterculi, ex recensione Th. Mommseni, Hildesheim 1961, 468-472 (reprografischer Nachdruck der Ausgabe Leipzig 1864)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000600,,digilibLT,2017-10-24,Public Domain,"Servius, active 4th century",De Metris Horatianis
https://catalog.digitallatin.org/dll-web-page/WP2841,WP2841,Commentarius in Vergilii Georgicon libros,Seruius,"Seruii Grammatici qui feruntur in Vergilii carmina commentarii, recensuerunt G. Thilo et H. Hagen, III.1 in Vergilii Bucolica et Georgica commentarii, recensuit G. Thilo, Hildesheim 1961 (Leipzig 1887)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000564,,digilibLT,2017-10-24,Public Domain,"Servius, active 4th century",In Vergilii Georgicon Libros
https://catalog.digitallatin.org/dll-web-page/WP2809,WP2809,De condicionibus agrorum,Siculus Flaccus,"Les Arpenteurs romains, Tome II. Hygin. Siculus Flaccus, texte établi et traduit par Jean-Yves Guillaumin, Paris 2010 (Collection des Universités de France)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000546,,digilibLT,2017-10-24,Public Domain,Siculus Flaccus,De Condicionibus Agrorum
https://catalog.digitallatin.org/dll-web-page/WP2838,WP2838,Fragmenta (Symmachus),Symmachus,"Q. Aurelii Symmachi Quae supersunt, edidit O. Seek, Berolini 1883, 340 (Monumenta Germaniae Historica, Auctores Antiquissimi VI 1)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000478,,digilibLT,2017-10-24,Public Domain,"Symmachus, Quintus Aurelius, approximately 340-402",Fragmenta
https://catalog.digitallatin.org/dll-web-page/WP2847,WP2847,Relationes,Symmachus,"Symmaque, texte établi, traduit et commenté par J. P. Callu. Tome V: Discours - Rapports, Paris 2009 (Collection des Universités de France)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000480,,digilibLT,2017-10-24,Public Domain,"Symmachus, Quintus Aurelius, approximately 340-402",Relationes
https://catalog.digitallatin.org/dll-web-page/WP2806,WP2806,Passio Sanctarum Perpetuae et Felicitatis,,"Passio Sanctarum Perpetuae et Felicitatis, vol. I: Textum Graecum et Latinum ad fidem codicum mss., edidit Cornelius Ioannes Maria Ioseph van Beek. Accedunt Acta brevia ss. Perpetuae et Felicitatis, Noviomagi Dekker & Van De Vegt, 1936",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000592,,digilibLT,2017-10-24,Public Domain,,Passio Perpetuae et Felicitatis
https://catalog.digitallatin.org/dll-web-page/WP2815,WP2815,Vita M. Annaei Lucani,Vacca (Ps.),"Le vite antiche di M. Anneo Lucano, introduzione e testo critico a cura di C. Braidotti, Bologna 1972",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000554,,digilibLT,2017-10-24,Public Domain,Vacca,Vita M. Annaei Lucani
https://catalog.digitallatin.org/dll-web-page/WP2845,WP2845,De fluminibus fontibus lacubus nemoribus paludibus montibus gentibus per litteras libellus,Vibius Sequester,"Vibii Sequestris, De fluminibus fontibus lacubus nemoribus paludibus montibus gentibus per litteras libellus, R. Gelsomino, Leipzig 1967 (Bibliotheca Scriptorum Graecorum et Romanorum Teubneriana)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000504,,digilibLT,2017-10-24,Public Domain,"Vibius, Sequester","De fluminibus, fontibus, lacubus, nemoribus, paludibus, montibus, gentibus per litteras libellum"
https://catalog.digitallatin.org/dll-web-page/WP2813,WP2813,De pedibus,Bassus Caesius (ps.),"Caesii Bassi De metris et Atilii Fortunatiani De metris Horatianis, a c. di G. Morelli, Hildesheim 2011-2012 (Collectanea Grammatica Latina 11), vol.1, pp. 107-119 Grammatici Latini, VI. Scriptores artis metricae. Marius Victorinus, Maximus Victorinus, Caesius Bassus etc., e x recensione H. Keilii, Hildesheim 1961, 307-312 (reprografischer Nachdruck der Ausgabe Leipzig 1874)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000471,,digilibLT,2017-10-24,Public Domain,Caesius Bassus,Breviatio pedum (dub.)
https://catalog.digitallatin.org/dll-web-page/WP2842,WP2842,Genera versuum,Bassus Caesius (ps.),"G. Morelli (a cura di), Caesii Bassi De metris. Atilii Fortunatiani De metris Horatianis. I. Introduzione, testo critico e appendice, Hildesheim, Weidmann, 2011, p. 119.",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000604,,digilibLT,2017-10-24,,Caesius Bassus,Genera versuum (dub.)
https://catalog.digitallatin.org/dll-web-page/WP2810,WP2810,Declamationum excerpta,Calpurnius Flaccus,"Calpurnius Flaccus, Declamationes, edidit L Håkanson, Stutgardiae 1988 (Bibliotheca Scriptorum Graecorum et Romanorum Teubneriana).",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000072,,digilibLT,2017-10-24,Public Domain,Calpurnius Flaccus,"Declamationes, excerpta"
https://catalog.digitallatin.org/dll-web-page/WP2839,WP2839,Reliquiae,Granius Licinianus,"Grani Liciniani Reliquiae, edidit N. Criniti, Leipzig 1981 (Bibliotheca Scriptorum Graecorum et Romanorum Teubneriana)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000236,,digilibLT,2017-10-24,Public Domain,Granius Licinianus,Annales
https://catalog.digitallatin.org/dll-web-page/WP2807,WP2807,Narrationes fabularum Ouidianarum,Lactantius Placidus (Ps.),"P. Ovidi Nasonis Metamorphoseon libri 15. Lactanti Placidi qui dicitur Narrationes fabularum Ovidiarum, recensuit apparatu critico instruxit H. Magnus, Berolini 1914, 631-721",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000324,,digilibLT,2017-10-24,Public Domain,Lactantius Placidus,Narrationes fabularum Ovidianarum
https://catalog.digitallatin.org/dll-web-page/WP2816,WP2816,De metatione (uel munitionibus) castrorum,Hyginus (Ps.),"A. Grillone, Gromatica militare: lo ps. Igino. Prefazione, testo, traduzione e commento, Bruxelles 2012 (Collection Latomus 339)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000288,,digilibLT,2017-10-24,Public Domain,"Hyginus, Gromaticus",De metatione (uel munitionibus) castrorum (dub.)
https://catalog.digitallatin.org/dll-web-page/WP2817,WP2817,Epitome de Caesaribus,Aurelius Victor (Ps.),"Sexti Aureli Victoris, Liber de Caesaribus. Praecedunt Origo gentis Romanae et Liber de uiris ilustribus urbis Romae, subsequitur Epitome de Caesaribus, recensuit Fr. Pichlmayr, editio stereotypa correctior editionis primae addenda et corrigenda iterum collegit et adiecit R. Gruendel, Leipzig 1970, 133-176 (I ed. 1911) (Bibliotheca Scriptorum Graecorum et Romanorum Teubneriana)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000030,,digilibLT,2017-10-24,Public Domain,"Victor, Sextus Aurelius",Epitome de Caesaribus
https://catalog.digitallatin.org/dll-web-page/WP2814,WP2814,Epistula Porfyrii,Optatianus Porfyrius,"Publilii Optatiani Porfyrii, Carmina, I: textus; adiectio indice uerborum, recensuit Iohannes Polara, Torino 1973, 1-3 (Corpus scriptorum Latinorum Paravianum)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000591,,digilibLT,2017-10-24,Public Domain,"Porfyrius, P. Optatianus",Epistula ad Constantinem
https://catalog.digitallatin.org/dll-web-page/WP2856,WP2856,Ars minor,"Donatus, Aelius","L. Holtz, Donat et la tradition de l'enseignement grammatical. Etude et édition critique, Paris 1981, 585-602 Cfr. GL IV, 355-366: Grammatici Latini, IV. Probi Donati Seruii qui feruntur de Arte grammatica libri, ex recensione H. Keilii, Notarum Laterculi, ex recensione Th. Mommseni, Hildesheim 1961, 355-366 (reprografischer Nachdruck der Ausgabe Leipzig 1864)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000157,,digilibLT,2017-10-24,Public Domain,"Donatus, Aelius",Ars grammatica I
https://catalog.digitallatin.org/dll-web-page/WP2905,WP2905,Vita Vergilii (Donatus),"Donatus, Aelius","Vitae Vergilianae antiquae, recc. G. Brugnoli et F. Stok, Romae 1997, 17-41",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000155,,digilibLT,2017-10-24,Public Domain,"Donatus, Aelius",Vita Vergilii
https://catalog.digitallatin.org/dll-web-page/WP2888,WP2888,Fragmenta de Gynaeciis Sorani,Caelius Aurelianus,"Sorani Gynaeciorum uetus translatio Latina nunc primum edita, cum additis Graeci textus reliquiis a Dietzio repertis atque ad ipsum codicem Parisiensem nunc recognitis a V. Rose, Lipsiae, 1882, 142-148 (Bibliotheca Scriptorum Graecorum et Romanorum Teubneriana)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000067,,digilibLT,2017-10-24,Public Domain,"Aurelianus, Caelius",Fragmenta de Gynaecia Sorani
https://catalog.digitallatin.org/dll-web-page/WP2897,WP2897,Gynaeciorum Sorani e graeco uersorum et retractatorum quae exstant,Caelius Aurelianus (cfr Mustio),"Caelius Aurelianus, Gynaecia. Fragments of a Latin version of Soranus' Gynaecia, from a thirteenth century manuscript, edited by M. F. Drabkin and I. E. Drabkin, Baltimore 1951",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000066,,digilibLT,2017-10-24,Public Domain,"Aurelianus, Caelius",Gynaeciorum Sorani e graeco uersorum et retractatorum quae exstant
https://catalog.digitallatin.org/dll-web-page/WP2903,WP2903,De die natali,Censorinus,"Censorini De die natali liber ad Q. Caerellium; accedit anonymi cuiusdam epitoma disciplinarum (Fragmentum Censorini), edidit Nicolaus Sallmann, Leipzig 1983, pp. 1-60 (Bibliotheca Scriptorum Graecorum et Romanorum Teubneriana)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000082,,digilibLT,2017-10-24,Public Domain,Censorinus,De die natali liber
https://catalog.digitallatin.org/dll-web-page/WP2900,WP2900,Panegyricus dictus Constantino imperatori (Treueris a. 312 p. Chr.),,Cfr. Panegyrici Latini,http://digiliblt.lett.unipmn.it/opera.php?id=DLT000390,,digilibLT,2017-10-24,Public Domain,,Gratiarum Actio Constantino Augusto Flaviensium Nomine
https://catalog.digitallatin.org/dll-web-page/WP2889,WP2889,Epitoma (Nepotianus),Nepotianus Ianuarius,"Valeri Maximi Facta et dicta memorabilia, libri VII-IX, Iuli Paridis Epitoma, Fragmentum de praenominibus, Ianuari Nepotiani Epitoma, edidit John Briscoe, vol. II, Stutgardiae et Lipsiae 1998 (Bibliotheca Scriptorum Graecorum et Romanorum Teubneriana)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000365,,digilibLT,2017-10-24,Public Domain,"Nepotianus, Januarius",Epitoma librorum Valerii Maximi
https://catalog.digitallatin.org/dll-web-page/WP2904,WP2904,Prologi in Pompeium Trogum,Iustinus,"M. Iuniani Iustini Epitoma historiarum Philippicarum Pompei Trogi, accedunt Prologi in Pompeium Trogum, post F. Ruehl iterum edidit O. Seel, Stuttgart 1972 (Bibliotheca Scriptorum Graecorum et Romanorum Teubneriana)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000544,,digilibLT,2017-10-24,Public Domain,"Justinus, Marcus Junianus",Prologi historiarum Philippicarum Pompei Trogi
https://catalog.digitallatin.org/dll-web-page/WP2901,WP2901,Vergilius orator an poeta,Florus,"Florus, Oeuvres, texte établi et traduit par Paul Jal, Les Belles Lettres, Paris 1967, tome II (Collection des Universités de France)",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000536,,digilibLT,2017-10-24,Public Domain,"Florus, Lucius Annaeus",Vergilius Orator an Poeta
https://catalog.digitallatin.org/dll-web-page/WP2898,WP2898,Saturnalia,Macrobius,"Macrobii Ambrosii Theodosii, Saturnalia, recognovit brevique adnotatione critica instruxit R. A. Kaster, Oxford 2011",http://digiliblt.lett.unipmn.it/opera.php?id=DLT000339,,digilibLT,2017-10-24,Public Domain,"Macrobius, Ambrosius Aurelius Theodosius",Saturnalia
