DLL Page Link,Authorized Name,Author Name Native Language,Author Name Latin,Author Name English,Other Alternative Name Form(s),Related to other DLL Author(s),BNE Name,BNF Name,DNB Name,ICCU Name,ISNI Name,Perseus Name,Author Name Abbreviations,Author Birth Date,Author Death Date,Floruit/Active,Time Period,VIAF Source,LoC Source,LofC URI,BNE URL,BNF URL,DNB URL,ICCU URL,ISNI URL,Wikidata URL,Wikipedia,WorldCat Identity,DLL Identifier,VIAF ID,LoC ID,PHI Number,Stoa Number,CTS URN
https://catalog.digitallatin.org/dll-author/A5589,"Philargyrius, Junius",,Iunius Filargirius,,,,,,,,,Philargyrius,,,,4th Century A.D.-5th Century A.D.,Classical,http://viaf.org/viaf/199054838,,,,,,,,,,,A5589,199054838,,,stoa0228b,urn:cts:latinLit:stoa0228b:
https://catalog.digitallatin.org/dll-author/A5580,Paulus dux Galliae,,Paulus Dux Galliae,,,,,,Paulus Dux Galliae ca. 7. Jh.,,,,,,,8th Century A.D.,Medieval,http://viaf.org/viaf/71786230,,,,,http://d-nb.info/gnd/10251397X,,,,,,A5580,71786230,,,,
https://catalog.digitallatin.org/dll-author/A4293,"Paulinus, of Pella",,Paulinus Pellaeus,"Paulinus, of Pella",,,,Paulin de Pella 0376?-0459,Paulinus Pellaeus 376-459,,Paulinus Pellaeus c. 376-c. 459,"Paulinus, of Pella",,Approximately 377 A.D.,Approximately 459 A.D.,4th Century A.D.-5th Century A.D.,Classical,http://viaf.org/viaf/365990,http://lccn.loc.gov/n50080398,https://id.loc.gov/authorities/names/n50080398,,http://catalogue.bnf.fr/ark:/12148/cb12515459g,http://d-nb.info/gnd/100968694,,http://isni.org/isni/0000000108619084,https://www.wikidata.org/entity/Q528220#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Paulinus_of_Pella,https://www.worldcat.org/identities/lccn-n50080398,A4293,365990,n50080398,,stoa0223a,urn:cts:latinLit:stoa0223a:
https://catalog.digitallatin.org/dll-author/A4278,"Paulinus, of Béziers",,Paulinus Biterrensis,Paulinus of Béziers,,,,,Paulinus Biterrensis 5. Jh.,,,,,,,5th Century A.D.,Classical,http://viaf.org/viaf/76706436,,,,,http://d-nb.info/gnd/102401837,,,,,,A4278,76706436,,,,
https://catalog.digitallatin.org/dll-author/A4286,"Papirianus, Quintus",,Quintus Papirianus,,,,,,"Papirianus, Quintus 5. Jh.",,,,,,,5th Century A.D.,Classical,http://viaf.org/viaf/57001864,,,,,http://d-nb.info/gnd/102401594,,,,,,A4286,57001864,,,,
https://catalog.digitallatin.org/dll-author/A5592,"Palladius, Bishop of Ratiaria",,Palladius Ratiarensis,"Palladius, Bishop of Ratiaria",,,,Palladius Ratiarensis 030.-038.,,,Palladius active 4th century Bishop of Ratiaria,,,,,4th Century A.D.,Classical,http://viaf.org/viaf/17227687,http://lccn.loc.gov/n82092892,https://id.loc.gov/authorities/names/n82092892,,http://catalogue.bnf.fr/ark:/12148/cb11918471m,,,http://isni.org/isni/0000000022432948,,,https://www.worldcat.org/identities/lccn-n82092892,A5592,17227687,n82092892,,,
https://catalog.digitallatin.org/dll-author/A5583,"Severus, Lucius Septimius, Emperor of Rome",,Lucius Septimius Severus,Septimius Severus,,,,Septime Sévère empereur romain 0146-0211,"Septimius Severus Römisches Reich, Kaiser 146-211",,"Severus, Lucius Septimius, 146-211 romersk kejsare,","Severus, Lucius Septimius, Emperor of Rome 146-211",,146 A.D.,211 A.D.,2nd Century A.D. - 3rd Century A.D.,Classical,http://viaf.org/viaf/36952961,http://lccn.loc.gov/n82000920,https://id.loc.gov/authorities/names/n82000920,,http://catalogue.bnf.fr/ark:/12148/cb12134416p,http://d-nb.info/gnd/118764659,,http://isni.org/isni/0000000108303370,https://www.wikidata.org/entity/Q1442#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Septimius_Severus,https://www.worldcat.org/identities/lccn-n82000920,A5583,36952961,n82000920,,stoa0259c,urn:cts:latinLit:stoa0259c:
https://catalog.digitallatin.org/dll-author/A4297,"Leo VI, Emperor of the East",,"Leo VI. Imperium Byzantinum, Imperator",,,,"León VI, Emperador de Oriente",Léon VI empereur d'Orient 0866-0912,"Leo VI. Imperium Byzantinum, Imperator 865-912",Leo ,Leons 750-816 pāvests III,,,866 A.D.,912 A.D.,9th Century A.D. - 10th Century A.D.,Medieval,http://viaf.org/viaf/9873664,http://lccn.loc.gov/n90633911,https://id.loc.gov/authorities/names/n90633911,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1280695,http://catalogue.bnf.fr/ark:/12148/cb12086746s,http://d-nb.info/gnd/118901486,http://id.sbn.it/af/IT\ICCU\TO0V\024424,http://isni.org/isni/0000000121201790,https://www.wikidata.org/entity/Q41618#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Leo_VI_the_Wise,https://www.worldcat.org/identities/lccn-n90633911,A4297,9873664,n90633911,,,
https://catalog.digitallatin.org/dll-author/A4308,Mustio,,,Mustio/Muscio,,,,Mustio,,,Moschion,,,,,6th Century A.D.,Medieval,http://viaf.org/viaf/79251637,http://lccn.loc.gov/n97076352,https://id.loc.gov/authorities/names/n97076352,,http://catalogue.bnf.fr/ark:/12148/cb123843410,,,http://isni.org/isni/000000009315106X,https://www.wikidata.org/entity/Q3502629#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Muscio,https://www.worldcat.org/identities/lccn-n97076352,A4308,79251637,n97076352,,,
https://catalog.digitallatin.org/dll-author/A4274,Antonius Musa,,Antonius Musa,,,,,,,,,,,,,,Classical,,,,,,,,,,,,A4274,,,,,
https://catalog.digitallatin.org/dll-author/A4303,Muirchú maccu Macthéni,Muirchú maccu Macthéni,Maccutinus,Muirchú,,,,Muirchú Maccu Machtheni saint,,,Muirchú Maccu Machtheni saint,,,,,7th Century A.D.,Medieval,http://viaf.org/viaf/54227344,http://lccn.loc.gov/nr2006027099,https://id.loc.gov/authorities/names/nr2006027099,,http://catalogue.bnf.fr/ark:/12148/cb123722295,,,http://isni.org/isni/0000000000344779,,,,A4303,54227344,nr2006027099,,,
https://catalog.digitallatin.org/dll-author/A5586,"Caracalla, Emperor of Rome",Lucius Septimius Bassianus,Marcus Aurelius Severus Antoninus Augustus,,,,,Caracalla empereur romain 0186-0217,Caracalla Kaiser von Rom 188-217,,Caracalla 188-217 Kaiser von Rom,,,188 A.D.,217 A.D.,3rd Century A.D.,Classical,http://viaf.org/viaf/88672215,http://lccn.loc.gov/n82207265,https://id.loc.gov/authorities/names/n82207265,,http://catalogue.bnf.fr/ark:/12148/cb11967505w,http://d-nb.info/gnd/1089640013,,http://isni.org/isni/0000000109228229,https://www.wikidata.org/entity/Q1446#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Caracalla,https://www.worldcat.org/identities/lccn-n82207265,A5586,88672215,n82207265,,,
https://catalog.digitallatin.org/dll-author/A5577,Maximus Victorinus,,Maximus Victorinus/Metrorius Maximus,Maximus Victorinus,,,Maximus Victorinus,,Maximus Victorinus 4. Jh.,,Maximus Victorinus 03..?-03..? grammairien,,,,,4th Century A.D.,Classical,http://viaf.org/viaf/51405320,http://lccn.loc.gov/no2004086322,https://id.loc.gov/authorities/names/no2004086322,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX5670489,,http://d-nb.info/gnd/102398690,,http://isni.org/isni/0000000385912406,,,https://www.worldcat.org/identities/lccn-no2004086322,A5577,51405320,no2004086322,,,
https://catalog.digitallatin.org/dll-author/A4292,"Stephen, the Deacon",,Stephanus Diaconus,"Stephen, the Deacon",,,,,,,Stephanus Constantinopolitanus,,,,,9th Century A.D.,Medieval,http://viaf.org/viaf/26135966,http://lccn.loc.gov/n96121066,https://id.loc.gov/authorities/names/n96121066,,,,,http://isni.org/isni/000000009107497X,,,https://www.worldcat.org/identities/lccn-n96121066,A4292,26135966,n96121066,,,
https://catalog.digitallatin.org/dll-author/A4277,"Messianus, of Arles",,,Messianus Presbyter,,,,,Messianus Presbyter ca. 5. bzw. 5./6. Jh.,,,,,,,5th Century A.D. - 6th Century A.D.,Classical,http://viaf.org/viaf/398714,,,,,http://d-nb.info/gnd/102388490,,,,,,A4277,398714,,,,
https://catalog.digitallatin.org/dll-author/A4350,"Martiwros, Saint",,Martyrius,,,,,,,,,,,,,4th Century A.D.,Classical,http://viaf.org/viaf/56228723,http://lccn.loc.gov/no98066124,https://id.loc.gov/authorities/names/no98066124,,,,,,,,https://www.worldcat.org/identities/lccn-no98066124,A4350,56228723,no98066124,,,
https://catalog.digitallatin.org/dll-author/A4323,"Mallius Theodorus, Flavius",,,Flavius Mallius Theodorus/Pseudo-Ambrosius Mediolanensis,,,,,"Mallius Theodorus, Flavius ca. 399",,Flavius Mallius Theodorus,"Mallius Theodorus, Flavius, fl. 377-409",,,,4th Century A.D.-5th Century A.D.,Classical,http://viaf.org/viaf/305239870,http://lccn.loc.gov/no2004090858,https://id.loc.gov/authorities/names/no2004090858,,,http://d-nb.info/gnd/102158088,,http://isni.org/isni/0000000418702123,https://www.wikidata.org/entity/Q1001947#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Flavius_Manlius_Theodorus,https://www.worldcat.org/identities/lccn-no2004090858,A4323,305239870,no2004090858,,stoa0187a,urn:cts:latinLit:stoa0187a:
https://catalog.digitallatin.org/dll-author/A4313,"Giocondo, Giovanni, approximately 1433-1515",,Ioannes‏ Iucundus,,,,"Giocondo, Giovanni da Verona 1435-1515",Giocondo Giovanni 1433?-1515,Giocondo Fra 1433-1515,,"Giocondo, Giovanni da Verona 1435-1515",,,Approximately 1433 A.D.,1515 A.D.,15th Century A.D. - 16th Century A.D.,Medieval,http://viaf.org/viaf/61762174,http://lccn.loc.gov/n86113705,https://id.loc.gov/authorities/names/n86113705,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX4886922,http://catalogue.bnf.fr/ark:/12148/cb14416417w,http://d-nb.info/gnd/118958437,,http://isni.org/isni/0000000122807989,https://www.wikidata.org/entity/Q5585#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Giovanni_Giocondo,https://www.worldcat.org/identities/lccn-n86113705,A4313,61762174,n86113705,,,
https://catalog.digitallatin.org/dll-author/A4342,"Postel, Guillaume, 1510-1581",Elias Pandochaeus,Guilelmus Postellus,,,,"Postel, Guillaume 1510-1581",Postel Guillaume 1510-1581,"Postel, Guillaume 1510-1581","Postel , Guillaume","Postel, Guillaume",,,1510 A.D.,1581 A.D.,16th Century A.D.,Neo-Latin,http://viaf.org/viaf/64030773,http://lccn.loc.gov/n82049599,https://id.loc.gov/authorities/names/n82049599,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1075517,http://catalogue.bnf.fr/ark:/12148/cb12078540f,http://d-nb.info/gnd/118793004,http://id.sbn.it/af/IT\ICCU\CFIV\021994,http://isni.org/isni/0000000121364266,https://www.wikidata.org/entity/Q948156#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Guillaume_Postel,https://www.worldcat.org/identities/lccn-n82049599,A4342,64030773,n82049599,,,
https://catalog.digitallatin.org/dll-author/A4333,"Polentone, Sicco",,Sicco Polentonus,,,,,Polentone Siccone 1375?-1447?,"Polentonus, Sicco ca. 1375/76 - 1447",,"Polenton, Sicco 1375 or 76-ca. 1447",,,,,14th Century A.D. - 15th Century A.D.,Medieval,http://viaf.org/viaf/9964166,http://lccn.loc.gov/n90680216,https://id.loc.gov/authorities/names/n90680216,,http://catalogue.bnf.fr/ark:/12148/cb12562071j,http://d-nb.info/gnd/101670095,,http://isni.org/isni/0000000120127381,https://www.wikidata.org/entity/Q3960051#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Sicco_Polenton,https://www.worldcat.org/identities/lccn-n90680216,A4333,9964166,n90680216,,,
https://catalog.digitallatin.org/dll-author/A4353,"Bibliander, Theodorus, approximately 1504-1564",Theodor Buchmann,Theodorus Bibliander,,,,"Bibliander, Theodor 1504?-1564",Bibliander Theodor 1504?-1564,"Bibliander, Theodor 1504-1564",,Theodor Bibliander,,,Approximately 1504 A.D.,1564 A.D.,16th Century A.D.,Neo-Latin,http://viaf.org/viaf/39401881,http://lccn.loc.gov/n91002076,https://id.loc.gov/authorities/names/n91002076,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX4876612,http://catalogue.bnf.fr/ark:/12148/cb120785188,http://d-nb.info/gnd/116170638,,http://isni.org/isni/0000000121288494,https://www.wikidata.org/entity/Q115851#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Theodore_Bibliander,https://www.worldcat.org/identities/lccn-n91002076,A4353,39401881,n91002076,,,
https://catalog.digitallatin.org/dll-author/A4326,"Herolt, Johann",,Johannes Herolt,,,,,Herolt Johann 1390?-1468,"Herolt, Johannes -1468",,,,,,1468 A.D.,15th Century A.D.,Medieval,http://viaf.org/viaf/66575485,http://lccn.loc.gov/nr93005279,https://id.loc.gov/authorities/names/nr93005279,,http://catalogue.bnf.fr/ark:/12148/cb12525230d,http://d-nb.info/gnd/100162495,,,https://www.wikidata.org/entity/Q1697670#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Johann_Herolt,https://www.worldcat.org/identities/lccn-nr93005279,A4326,66575485,nr93005279,,,
https://catalog.digitallatin.org/dll-author/A4316,"Cochlaeus, Johannes, 1479-1552",Johannes Cochläus,Johannes Cochlaeus,,,,"Cochlaeus, Johannes 1479-1552",Cochlaeus Johannes 1479-1552,"Cochlaeus, Johannes 1479-1552",,Ioannes Cochlaeus,,,1479 A.D.,1552 A.D.,16th Century A.D.,Neo-Latin,http://viaf.org/viaf/4969350,http://lccn.loc.gov/n81042886,https://id.loc.gov/authorities/names/n81042886,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1280790,http://catalogue.bnf.fr/ark:/12148/cb121575101,http://d-nb.info/gnd/118521330,,http://isni.org/isni/0000000108646218,https://www.wikidata.org/entity/Q64344#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Johann_Cochlaeus,https://www.worldcat.org/identities/lccn-n81042886,A4316,4969350,n81042886,,,
https://catalog.digitallatin.org/dll-author/A4345,"Segovia, Juan de, 1393-1458",Juan De Segovia,Johannes de Secubia,,,,Juan de Segovia 1393-1458,,Johannes de Segovia 1393-1458,,,,,1393 A.D. ,1458 A.D.,15th Century A.D.,Medieval,http://viaf.org/viaf/44300540,http://lccn.loc.gov/n82255128,https://id.loc.gov/authorities/names/n82255128,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1399440,,http://d-nb.info/gnd/118712705,,,,,https://www.worldcat.org/identities/lccn-n82255128,A4345,44300540,n82255128,,,
https://catalog.digitallatin.org/dll-author/A4336,"Poliziano, Angelo, 1454-1494",Angelo Poliziano Ambrogini,Angelus Politianus,,,,"Poliziano, Angelo 1454-1494",Politien Ange 1454-1494,"Poliziano, Angelo 1454-1494","Poliziano , Angelo","Angelo Poliziano poeta, umanista e drammaturgo italiano",,,1454 A.D.,1494 A.D.,15th Century A.D.,Medieval,http://viaf.org/viaf/9867884,http://lccn.loc.gov/n79134158,https://id.loc.gov/authorities/names/n79134158,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX989069,http://catalogue.bnf.fr/ark:/12148/cb12055590v,http://d-nb.info/gnd/118595512,http://id.sbn.it/af/IT\ICCU\CFIV\013366,http://isni.org/isni/0000000120990193,https://www.wikidata.org/entity/Q250414#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Poliziano,https://www.worldcat.org/identities/lccn-n79134158,A4336,9867884,n79134158,,,
https://catalog.digitallatin.org/dll-author/A4327,"Nebrija, Antonio de, 1444?-1522",Antonio Martínez  de Cala,Aelius Antonius Nebrissensis,,,,"Nebrija, Antonio de 1444-1522",Nebrija Antonio de 1444?-1522,"Nebrija, Elio Antonio de 1441-1522",,Antonio 1444-1522 de Nebrija,,,Approximately 1444 A.D.,1522 A.D.,15 Century A.D. - 16th Century A.D.,Medieval,http://viaf.org/viaf/71379496,http://lccn.loc.gov/n79151469,https://id.loc.gov/authorities/names/n79151469,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX885997,http://catalogue.bnf.fr/ark:/12148/cb11887099x,http://d-nb.info/gnd/118980955,,http://isni.org/isni/0000000121385729,https://www.wikidata.org/entity/Q380804#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Antonio_de_Nebrija,https://www.worldcat.org/identities/lccn-n79151469,A4327,71379496,n79151469,,,
https://catalog.digitallatin.org/dll-author/A4366,"Torquemada, Juan de, 1388-1468",Juan de Torquemada,Johannes de Turrecremata,John of Torquemada,,,"Torquemada, Juan de 1388-1468",Torquemada Juan de 1388-1468,Johannes de Turrecremata 1388-1468,"Torquemada , Juan : de ",Iohannes de Turrecremata 1388-1468 card,,,1388 A.D.,1468 A.D.,15th Century A.D.,Medieval,http://viaf.org/viaf/9948377,http://lccn.loc.gov/n50049826,https://id.loc.gov/authorities/names/n50049826,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX824447,http://catalogue.bnf.fr/ark:/12148/cb12475104f,http://d-nb.info/gnd/118642928,http://id.sbn.it/af/IT\ICCU\MILV\057187,http://isni.org/isni/0000000121203120,https://www.wikidata.org/entity/Q712941#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Juan_de_Torquemada_(cardinal),https://www.worldcat.org/identities/lccn-n50049826,A4366,9948377,n50049826,,,
https://catalog.digitallatin.org/dll-author/A4319,"Thomas, à Kempis, 1380-1471",Thomas von Kempen,Thomas Kempisius,Thomas à Kempis,,,Thomas a Kempis,Thomas a Kempis 1380?-1471,Thomas von Kempen 1379-1471,Thomas : a Kempis,"Thomas 1380-1471 a Kempis,","Thomas, à Kempis, 1380-1471",,1380 A.D. ,1471 A.D.,15th Century A.D.,Neo-Latin,http://viaf.org/viaf/59077661,http://lccn.loc.gov/n80002949,https://id.loc.gov/authorities/names/n80002949,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1642401,http://catalogue.bnf.fr/ark:/12148/cb11887700z,http://d-nb.info/gnd/118642766,http://id.sbn.it/af/IT\ICCU\CFIV\017036,http://isni.org/isni/0000000121347570,https://www.wikidata.org/entity/Q220976#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Thomas_à_Kempis,https://www.worldcat.org/identities/lccn-n80002949,A4319,59077661,n80002949,,stoa0280,urn:cts:latinLit:stoa0280:
https://catalog.digitallatin.org/dll-author/A4310,"Bernardino, da Siena, Saint, 1380-1444",Bernardino da Siena,Bernardinus Senensis,Bernardino of Siena,,,"Bernardino de Siena, Santo",Bernardin de Sienne saint 1380-1444,Bernardinus Senensis 1380-1444,,Bernardino da Siena 1380-1444 s,,,"1380 A.D,",1444 A.D.,14th Century A.D. - 15th Century A.D.,Medieval,http://viaf.org/viaf/12349035,http://lccn.loc.gov/n50008546,https://id.loc.gov/authorities/names/n50008546,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1050950,http://catalogue.bnf.fr/ark:/12148/cb12171062v,http://d-nb.info/gnd/11850987X,,http://isni.org/isni/0000000121209071,https://www.wikidata.org/entity/Q316295#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Bernardino_of_Siena,https://www.worldcat.org/identities/lccn-n50008546,A4310,12349035,n50008546,,,
https://catalog.digitallatin.org/dll-author/A4339,"Theodricus, active 12th century",Þórir ,Theodoricus,Theoderic,,,Theodoricus Epternacensis,,Theodoricus Epternacensis -1192,,,,,,,12th Century A.D.,Medieval,http://viaf.org/viaf/250950730,http://lccn.loc.gov/nr95046597,https://id.loc.gov/authorities/names/nr95046597,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX4908113,,http://d-nb.info/gnd/100962076,,,,,https://www.worldcat.org/identities/lccn-nr95046597,A4339,250950730,n88060927,,,
https://catalog.digitallatin.org/dll-author/A4330,"Paolo, Veneto, approximately 1370-1428",Paolo Veneto / Paolo Niccoletti,Paulus Venetus,Paul of Venice,,,Paolo Veneto,Paul de Venise 1372?-1429,Paulus de Venetiis 1372-1429,Paolo : Veneto ,Paulus,,,approximately 1370 A.D.,approximately 1428 A.D. ,14th Century A.D. - 15th Century A.D.,Medieval,http://viaf.org/viaf/19672889,http://lccn.loc.gov/n83056270,https://id.loc.gov/authorities/names/n83056270,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1767338,http://catalogue.bnf.fr/ark:/12148/cb118872179,http://d-nb.info/gnd/118739646,http://id.sbn.it/af/IT\ICCU\BVEV\021816,http://isni.org/isni/0000000108760782,https://www.wikidata.org/entity/Q2064265#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Paul_of_Venice,https://www.worldcat.org/identities/lccn-n83056270,A4330,19672889,n83056270,,,
https://catalog.digitallatin.org/dll-author/A4349,Nonius Marcellus,,Nonius Marcellus,,,,Nonio Marcelo,Nonius Marcellus 03..-03..,Nonius Marcellus ca. 4. Jh.,,Nonius Marcellus active 4th century,"Nonius Marcellus, 4th cent.",Non. (OLD),,,4th Century A.D.,Classical,http://viaf.org/viaf/59182520,http://lccn.loc.gov/n86113590,https://id.loc.gov/authorities/names/n86113590,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1767300,http://catalogue.bnf.fr/ark:/12148/cb119465711,http://d-nb.info/gnd/118786385,,http://isni.org/isni/0000000109058530,https://www.wikidata.org/entity/Q183420#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Nonius_Marcellus,https://www.worldcat.org/identities/lccn-n86113590,A4349,59182520,n86113590,,stoa0213a,urn:cts:latinLit:stoa0213a:
https://catalog.digitallatin.org/dll-author/A4322,"Marcus Aurelius, Emperor of Rome, 121-180",,Marcus Aurelius Antoninus Augustus,Marcus Aurelius,,,"Marco Aurelio, Emperador de Roma",Aurèle Marc 18..-18.. peintre,"Mark Aurel Römisches Reich, Kaiser 121-180",,"Aurélio, Marco","Marcus Aurelius, Emperor of Rome, 121-180",Aur. (OLD),121 A.D.,180 A.D.,2nd Century A.D.,Classical,http://viaf.org/viaf/102895066,http://lccn.loc.gov/n80051702,https://id.loc.gov/authorities/names/n80051702,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX932158,http://catalogue.bnf.fr/ark:/12148/cb149686421,http://d-nb.info/gnd/118577468,,http://isni.org/isni/000000011031946X,https://www.wikidata.org/entity/Q1430#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Marcus_Aurelius,https://www.worldcat.org/identities/lccn-n80051702,A4322,102895066,n80051702,phi1224,,urn:cts:latinLit:phi1224:
